url,summary,summary_toke,assignments
http://www.indeed.com/viewjob?jk=00178fad0192af97&qd=fhAMXzc2yJWlCKOn1GjS8Iam1JbkCyz7seT6sktiBgetDKzQMtWw8DGQ0Za1vKnktNjQkG9eHvx0qXEyI-OkAS4r2XXyqgDRj54nE0KsdkQ40X9RqMmoWy146cYiCabl&indpubnum=2818745629107228&chnl=scraper&atk=1a3f0gn0eb037foi,"Lead customer interviews and conduct market research to uncover needs Work directly with partners like Apple and Microsoft around new products and features Facilitate Design workshops daily to refine new features Conduct usability testing directly with end users Create a roadmap and define the vision for all APPNETIC products Work with Marketing, Customer Success and others to launch new and complimentary products Client-driven mentality, reinforced with a strong desire to deliver the best possible product Highly communicative, effortlessly collaborative. Conveys ideas with clarity and ease Unassailable determination, with a tenacious drive to push through challenges Self-starting motivation. Keeps informed of market trends, products, and customer needs Goal-oriented and results driven with a creative approach to problem solving Insatiable thirst for innovation, grounded in a careful and thorough study of market data Ability and desire to work in a fast-paced, challenging, startup environment Quick-learner with a drive to deeply understand the products of APPNETIC and Tech 2000 Self-motivated and team-motivator; high energy, with the ability to energize and inspire others Open to ideas and feedback, with a drive for personal development Values individual differences and appreciates diversity of thought and backgrounds ""Can-do"" attitude; eager to get hands dirty and dive into projects Motivated by healthy competition Highest degree of honesty and integrity Excitement for the mission and products of APPNETIC and Tech 2000 Recent experience (1+ years) in product management, especially in B2B technology sales Proven sales experience; (3+ years) mastery of a product, along with deep and relevant insight of customer needs Desire to meet and exceed measurable performance goals High attention to detail and technical aptitude to master our product and Salesforce.com Comfortable interacting with all levels of the organization Poise and professionalism with outstanding customer service skills Excellent oral, written, communication, and presentation skills in addition to time management and prioritization skills Bachelors degree or compelling drop out story Experience in Product management at a leading tech company The ability to work in a fast-paced start-up environment with sharp deadlines Demonstrated capability to drive products with world-class UX Demonstrated technical and/or design ability Experience with Enterprise SaaS, Web, Tablet, and Mobile apps Openness to the possibility of travel in the US and Europe. Passion for life and the Appnetic product Insatiable desire to grow the self, the team and the company The will to have a maximum impact on Showpad proven sales experience: 3 years",lead custom interview and conduct market research uncov need work direct with partner like appl and microsoft around new product and featur facilit design workshop daili refin new featur conduct usabl test direct with end user creat roadmap and defin the vision for all appnet product work with market custom success and other launch new and complimentari product client-driven mental reinforc with strong desir deliv the best possibl product high communic effortless collabor convey idea with clariti and eas unassail determin with tenaci drive push through challeng self-start motiv keep inform market trend product and custom need goal-ori and result driven with creativ approach problem solv insati thirst for innov ground care and thorough studi market data abil and desir work fast-pac challeng startup environ quick-learn with drive deepli understand the product appnet and tech 2000 self-motiv and team-motiv high energi with the abil energ and inspir other open idea and feedback with drive for person develop valu individu differ and appreci divers thought and background can-do attitud eager get hand dirti and dive into project motiv healthi competit highest degre honesti and integr excit for the mission and product appnet and tech 2000 recent experi year product manag especi b2b technolog sale proven sale experi year masteri product along with deep and relev insight custom need desir meet and exceed measur perform goal high attent detail and technic aptitud master our product and salesforce.com comfort interact with all level the organ pois and profession with outstand custom servic skill excel oral written communic and present skill addit time manag and priorit skill bachelor degre compel drop out stori experi product manag lead tech compani the abil work fast-pac start-up environ with sharp deadlin demonstr capabl drive product with world-class demonstr technic and/or design abil experi with enterpris saa web tablet and mobil app open the possibl travel the and europ passion for life and the appnet product insati desir grow the self the team and the compani the will have maximum impact showpad proven sale experi year,2
http://www.indeed.com/viewjob?jk=c998ab633a5495e0&qd=fhAMXzc2yJWlCKOn1GjS8Iam1JbkCyz7seT6sktiBgetDKzQMtWw8DGQ0Za1vKnktNjQkG9eHvx0qXEyI-OkAS4r2XXyqgDRj54nE0KsdkQ40X9RqMmoWy146cYiCabl&indpubnum=2818745629107228&chnl=scraper&atk=1a3f0gn0eb037foi,"Must have a TS/SCI clearance
 11 years of experience


 Demonstrated on-the-job experience as an SI, to include gathering inputs for/from TEMs, drafting and coordinating the minutes from those TEMs; project planning and scheduling, managing risk, re-scoping of projects and expectations and delivering results in a timely manner
 Demonstrated on-the-job experience enforcing best practices with regards to testing, documentation, data management, configuration management (CM), and quality control in software engineering
 Demonstrated on-the-job experience exhibiting problem-solving skills and technical acumen while working with difficult challenges to keep a project on schedule (e.g. bureaucratic or technical impediments, staffing shortfalls)
 Demonstrated on-the-job experience with Microsoft Office Suite (Power point, Excel, and Word)
 Demonstrated on-the-job experience as a Scrum Master using Agile/Scrum and the software development cycle
 Demonstrated on-the-job experience with the Sponsor's IT tools and Visualization
 Demonstrated on-the-job experience with the Sponsor's data architecture constructs, including metadata standards, data ingestion considerations, leveraging extraction tools, and evaluating and using various data formats
 Demonstrated on-the-job experience as a SharePoint developer or SCA to support maintenance of a project's holding
 Demonstrated on-the-job experience exhibiting communication skills and facilitation skills: such as influencing, coaching, and leading business and technology teams from conceptual model and methodology to tangible products such as business frameworks, performance value models and tactical actions
 Demonstrated on-the-job experience collaborating with executive and senior leaders, other contractors, IT staff, and directorate partners well; establishing customer relationships in order to coordinate and collaborate across areas
 Demonstrated on-the-job experience assisting a Program Manager, as needed, with briefings, meeting facilitation and minutes, action tracking, and other programmatic activities
",must have ts/sci clearanc year experi demonstr on-the-job experi includ gather input for/from tem draft and coordin the minut from those tem project plan and schedul manag risk re-scop project and expect and deliv result time manner demonstr on-the-job experi enforc best practic with regard test document data manag configur manag and qualiti control softwar engin demonstr on-the-job experi exhibit problem-solv skill and technic acumen while work with difficult challeng keep project schedul e.g bureaucrat technic impedi staf shortfal demonstr on-the-job experi with microsoft offic suit power point excel and word demonstr on-the-job experi scrum master use agile/scrum and the softwar develop cycl demonstr on-the-job experi with the sponsor tool and visual demonstr on-the-job experi with the sponsor data architectur construct includ metadata standard data ingest consider leverag extract tool and evalu and use various data format demonstr on-the-job experi sharepoint develop sca support mainten project hold demonstr on-the-job experi exhibit communic skill and facilit skill such influenc coach and lead busi and technolog team from conceptu model and methodolog tangibl product such busi framework perform valu model and tactic action demonstr on-the-job experi collabor with execut and senior leader other contractor staff and director partner well establish custom relationship order coordin and collabor across area demonstr on-the-job experi assist program manag need with brief meet facilit and minut action track and other programmat activ,2
http://www.indeed.com/viewjob?jk=8437dbd3f45e0671&qd=fhAMXzc2yJWlCKOn1GjS8Iam1JbkCyz7seT6sktiBgetDKzQMtWw8DGQ0Za1vKnktNjQkG9eHvx0qXEyI-OkAS4r2XXyqgDRj54nE0KsdkQ40X9RqMmoWy146cYiCabl&indpubnum=2818745629107228&chnl=scraper&atk=1a3f0gn0eb037foi,"Must have a TS/SCI clearance


 16 years of experience


 Minimum 16 years demonstrated on-the-job experience with managing data center infrastructure (servers, network equipment, facilities, power, or cooling, etc.)


 Minimum 16 years demonstrated on-the-job experience with planning, deploying, maintaining network and power cable infrastructure


 Minimum 16 years demonstrated on-the-job experience with design and management of data center floor plans


 Minimum 16 years demonstrated on-the-job experience with infrastructure engineering design


 One (1) year demonstrated on-the-job experience with large scale (Petabytes+) infrastructures
 One (1) year demonstrated on-the-job experience with AWS infrastructure and technologies
 Minimum 16 years demonstrated on-the-job experience with engineering processes and networks in the Sponsors environment
 Minimum 16 years demonstrated on-the-job experience working in a collaborative environment while being able to execute with minimal supervision
 Minimum 2 years demonstrated on-the-job experience researching trade studies to help shape new technologies to meet Sponsors requirements

",must have ts/sci clearanc year experi minimum year demonstr on-the-job experi with manag data center infrastructur server network equip facil power cool etc minimum year demonstr on-the-job experi with plan deploy maintain network and power cabl infrastructur minimum year demonstr on-the-job experi with design and manag data center floor plan minimum year demonstr on-the-job experi with infrastructur engin design one year demonstr on-the-job experi with larg scale petabytes+ infrastructur one year demonstr on-the-job experi with aw infrastructur and technolog minimum year demonstr on-the-job experi with engin process and network the sponsor environ minimum year demonstr on-the-job experi work collabor environ while be abl execut with minim supervis minimum year demonstr on-the-job experi research trade studi help shape new technolog meet sponsor requir,2
http://www.indeed.com/viewjob?jk=8dd94369644cfd2e&qd=fhAMXzc2yJWlCKOn1GjS8Iam1JbkCyz7seT6sktiBgetDKzQMtWw8DGQ0Za1vKnktNjQkG9eHvx0qXEyI-OkAS4r2XXyqgDRj54nE0KsdkQ40X9RqMmoWy146cYiCabl&indpubnum=2818745629107228&chnl=scraper&atk=1a3f0gn0eb037foi,"Minimum of 10 years of demonstrated experience with Network Administration
 Demonstrated experience with network architectures and security vulnerabilities associated with network elements
 Demonstrated experience with Cisco Switches, Routers, and ASAs
 Demonstrated experience with VPN implementations
 Demonstrated experience with Perl with proven ASA scripting experience
 Demonstrated experience with full life-cycle security activities (from Requirements to O&M;)
 Demonstrated experience with system and network diagrams and schema, configuration files, security tables, etc.
 Demonstrated experience with Sponsor's INFOSEC and COMSEC policies and regulations
 Ability to provide Network security engineering designs and implementation in all aspects of Information Assurance and Information Security (INFOSEC) Engineering.
 Ability to develop and write Information Assurance, Security, and Certification and Accreditation (C&A;) Documentation such as:
System Security Plans (SSP and SSAA), Concept of Operations (CONOPS) documents, System Test and Evaluation Plans and Reports, Security White Papers, Risk Assessments, Vulnerability Reports, POA&M; Reports, Security User Guides, etc.
 System Security Plans (SSP and SSAA), Concept of Operations (CONOPS) documents, System Test and Evaluation Plans and Reports, Security White Papers, Risk Assessments, Vulnerability Reports, POA&M; Reports, Security User Guides, etc.
 Knowledge of emerging 40GigE and 100GigE technologies with a focus on CISCO but with familiarity with ARISTA and Juniper equivalent offerings
 Knowledge of Nessus Tenable Security Center
 Knowledge of Network Auditing procedures
 Experience supporting the data science field
 CISCO Network Certification
 Information Security Certification for System Administrators (ICSA)
 Field Information Security Certification for System Administrators (FICSA)
 CompTIA Security+ Certification
 Global Information Assurance Certification (GIAC)
 TS/SCI with Polygraph",minimum year demonstr experi with network administr demonstr experi with network architectur and secur vulner associ with network element demonstr experi with cisco switch router and asa demonstr experi with vpn implement demonstr experi with perl with proven asa script experi demonstr experi with full life-cycl secur activ from requir demonstr experi with system and network diagram and schema configur file secur tabl etc demonstr experi with sponsor infosec and comsec polici and regul abil provid network secur engin design and implement all aspect inform assur and inform secur infosec engin abil develop and write inform assur secur and certif and accredit document such system secur plan ssp and ssaa concept oper conop document system test and evalu plan and report secur white paper risk assess vulner report poa report secur user guid etc system secur plan ssp and ssaa concept oper conop document system test and evalu plan and report secur white paper risk assess vulner report poa report secur user guid etc knowledg emerg 40gige and 100gige technolog with focus cisco but with familiar with arista and junip equival offer knowledg nessus tenabl secur center knowledg network audit procedur experi support the data scienc field cisco network certif inform secur certif for system administr icsa field inform secur certif for system administr ficsa comptia security+ certif global inform assur certif giac ts/sci with polygraph,2
http://www.indeed.com/viewjob?jk=3d4631cb6d3d5e02&qd=fhAMXzc2yJWlCKOn1GjS8Iam1JbkCyz7seT6sktiBger-qGrDnUjdxYapaEuKXKPU4hnpGIm_hvX6qskKYpTri4r2XXyqgDRj54nE0KsdkQ40X9RqMmoWy146cYiCabl&indpubnum=2818745629107228&chnl=scraper&atk=1a3f0gnmpbqa5fv7,"Cross-Channel Marketing Effectiveness & ROI CRM & Sales Audience Targeting Creative Optimization Cross-Channel Marketing Strategy Measurement and Reporting Modeling and Segmentation Analytic Software Solutions Partner with strategy and creative to drive continuous optimization of client marketing effectiveness and agency innovation Lead the planning, development of and delivery of in-depth analysis of cross-channel marketing performance, agency partner and client key stakeholder Manage all aspects of offline and online monthly performance reporting including analysis, insight development and stakeholder presentations across a portfolio of client brands Develop and foster adoption of measurement strategies and new analytic approaches aligned with client goals, marketing strategy and creative messaging Recommend and execute ad hoc analyzes and designed experiments that enhance client marketing intelligence Develop and foster client relationships that generate business value Develop and foster agency partnerships that fuel client value Strong problem-solving and investigative skills Innovative, entrepreneurial thinker who can both develop and implement new analytic capabilities Experience supporting CRM, digital and/or social media multi-channel marketing strategy and tactics A minimum of 5 to 7 years experience in analytics, data-science, data-driven strategy, quantitative research, and/or management consulting work Bachelors Degree in an analytic-focused field (e.g. engineering, math, statistics, economics, finance, social sciences). An advanced degree is a plus. Experience using data exploration and visualization tools (e.g. Tableau, Cognos, SPSS, Excel) Experience using web, digital media and social analytic tools (e.g. Google Analytics, Adobe Analytics, WebTrends, Google Adwords, DoubleClick, Facebook Insights, YouTube Analytics) Experience with CRM and database marketing techniques, tools, and processes is a plus Experience with analytic programming languages is a plus (e.g. R, Python, SAS, SQL) Agency and Client Management experience is a plus Do you have at least 5 years of experience in analytics, data-science, data-driven strategy? : 1 year Bachelor's",cross-channel market effect roi crm sale audienc target creativ optim cross-channel market strategi measur and report model and segment analyt softwar solut partner with strategi and creativ drive continu optim client market effect and agenc innov lead the plan develop and deliveri in-depth analysi cross-channel market perform agenc partner and client key stakehold manag all aspect offlin and onlin month perform report includ analysi insight develop and stakehold present across portfolio client brand develop and foster adopt measur strategi and new analyt approach align with client goal market strategi and creativ messag recommend and execut hoc analyz and design experi that enhanc client market intellig develop and foster client relationship that generat busi valu develop and foster agenc partnership that fuel client valu strong problem-solv and investig skill innov entrepreneuri thinker who can both develop and implement new analyt capabl experi support crm digit and/or social media multi-channel market strategi and tactic minimum year experi analyt data-sci data-driven strategi quantit research and/or manag consult work bachelor degre analytic-focus field e.g engin math statist econom financ social scienc advanc degre plus experi use data explor and visual tool e.g tableau cogno spss excel experi use web digit media and social analyt tool e.g googl analyt adob analyt webtrend googl adword doubleclick facebook insight youtub analyt experi with crm and databas market techniqu tool and process plus experi with analyt program languag plus e.g python sas sql agenc and client manag experi plus you have least year experi analyt data-sci data-driven strategi year bachelor,0
http://www.indeed.com/viewjob?jk=9f6b4291aba8289d&qd=fhAMXzc2yJWlCKOn1GjS8Iam1JbkCyz7seT6sktiBger-qGrDnUjdxYapaEuKXKPU4hnpGIm_hvX6qskKYpTri4r2XXyqgDRj54nE0KsdkQ40X9RqMmoWy146cYiCabl&indpubnum=2818745629107228&chnl=scraper&atk=1a3f0gnmpbqa5fv7,"Play a key role in product development by creating unique and innovative approaches to understanding and interacting with energy consumption data. Work on a close-knit and dynamic team in a fast-paced startup. Develop models using multiple data sources to provide deeper understanding of energy usage patterns, effectiveness of efficiency programs, and energy savings opportunities by business type. Support and assist development staff with implementation of analysis methods capable of running on large volumes of data in an automated environment. Assume responsibility for tasks related to data analysis, including understanding company goals and supporting their success through development of new methods, communicating status of development process, documenting methodology, and preparing written material to communicate methods and results to senior executive level audience. The ability to integrate and analyze data from multiple large and complex data sets. This requires developing methods for dealing with missing or inconsistent data and confirming results correlate to real world conditions through the use of multiple verification methods. Experience writing Python, C++, Java, or PHP and/or using R or similar analysis packages to access data and assist developers with incorporating analysis into Energy Engagement Platform. Strong written and verbal communication skills and the ability to add value to a collaborative decision making process. The ability to research solutions to new problems and rapidly learn new methods when necessary. Experience with and knowledge of how commercial buildings use energy, as well as strategies for improving energy efficiency strongly desirable but not required Chicago, IL Data Science: 4 years",play key role product develop creat uniqu and innov approach understand and interact with energi consumpt data work close-knit and dynam team fast-pac startup develop model use multipl data sourc provid deeper understand energi usag pattern effect effici program and energi save opportun busi type support and assist develop staff with implement analysi method capabl run larg volum data autom environ assum respons for task relat data analysi includ understand compani goal and support their success through develop new method communic status develop process document methodolog and prepar written materi communic method and result senior execut level audienc the abil integr and analyz data from multipl larg and complex data set this requir develop method for deal with miss inconsist data and confirm result correl real world condit through the use multipl verif method experi write python c++ java php and/or use similar analysi packag access data and assist develop with incorpor analysi into energi engag platform strong written and verbal communic skill and the abil add valu collabor decis make process the abil research solut new problem and rapid learn new method when necessari experi with and knowledg how commerci build use energi well strategi for improv energi effici strong desir but not requir chicago data scienc year,2
http://www.indeed.com/viewjob?jk=231affc2e8112097&qd=fhAMXzc2yJWlCKOn1GjS8Iam1JbkCyz7seT6sktiBger-qGrDnUjdxYapaEuKXKPU4hnpGIm_hvX6qskKYpTri4r2XXyqgDRj54nE0KsdkQ40X9RqMmoWy146cYiCabl&indpubnum=2818745629107228&chnl=scraper&atk=1a3f0gnmpbqa5fv7,"Develop and lead a development team supporting the design, development and implementation of business intelligence solutions and data warehouse architecture within Mathematica
 Provide innovative thought leadership around Mathematicas business intelligence and data warehousing capabilities
 Influence senior leadership on developing superior analytic capabilities
 Inspire analytic staff to drive transformational change related to developing innovative analytic solutions
 Develop and manage enterprise level data analytic infrastructure plan
 Develop and implement recruiting and training plans to grow the development team
 Develop and manage vendor relationships in support of multi-vendor solutions
 Bachelor's degree in Computer Science strongly preferred (or equivalent experience)
 10+ years total work experience in the Data Warehouse and/or Business Intelligence space
 8+ years experience in hands-on application and enterprise architecture with multiple business intelligence platforms and software packages
 6+ years experience in managing operations of large and complex data analytic environments
 5+ years experience with Kimbal methodology and developing dimensional data models
 5+ years experience leading analytic development teams developing complex solutions
 5+ years experience working with COTS ETL software
 Strong facilitation skills, including the ability to resolve issues and build consensus among groups of diverse stakeholders
 Track record of successful information technology partnerships that deliver best-in-class business intelligence and analytic solutions.
 Experience with Predictive analytics, Data Science concepts and Big Data concepts especially Integration of Big Data with traditional data warehouse architectures.
",develop and lead develop team support the design develop and implement busi intellig solut and data warehous architectur within mathematica provid innov thought leadership around mathematica busi intellig and data wareh capabl influenc senior leadership develop superior analyt capabl inspir analyt staff drive transform chang relat develop innov analyt solut develop and manag enterpris level data analyt infrastructur plan develop and implement recruit and train plan grow the develop team develop and manag vendor relationship support multi-vendor solut bachelor degre comput scienc strong prefer equival experi 10+ year total work experi the data warehous and/or busi intellig space year experi hands-on applic and enterpris architectur with multipl busi intellig platform and softwar packag year experi manag oper larg and complex data analyt environ year experi with kimbal methodolog and develop dimension data model year experi lead analyt develop team develop complex solut year experi work with cot etl softwar strong facilit skill includ the abil resolv issu and build consensus among group divers stakehold track record success inform technolog partnership that deliv best-in-class busi intellig and analyt solut experi with predict analyt data scienc concept and big data concept especi integr big data with tradit data warehous architectur,0
http://www.indeed.com/viewjob?jk=631e17e974e152ba&qd=fhAMXzc2yJWlCKOn1GjS8Iam1JbkCyz7seT6sktiBger-qGrDnUjdxYapaEuKXKPU4hnpGIm_hvX6qskKYpTri4r2XXyqgDRj54nE0KsdkQ40X9RqMmoWy146cYiCabl&indpubnum=2818745629107228&chnl=scraper&atk=1a3f0gnmpbqa5fv7,"Implement and optimize data processing pipeline for terabytes of data


 Design and build our data warehouse as well as real-time data reporting systems


 Promote and nurture good team practices such as unit testing, code reviews, build/test automation, etc.


 Proactively mentor and guide application developers to improve their quality and simplicity in design and code


 Design, build and use tools to understand our product platform behavior and performance


 Design and conduct experiments to test concepts, technologies, and algorithms


 Implement analytics tools to maximize the value of collected data


 Implement data tests in our data quality framework to ensure data is clean and accurate


 Adhere to security policies and guidelines to ensure our data is protected and safe


 Embrace and assist in evolving our Agile (Scrum) team processes and developer role responsibilities


 Own the discover, delivery, evolution, and maintenance of the teams complex data projects  Smart, high aptitude to learn new things and sense of urgency to get things done


Extremely strong programming skills in MS SQL Server Integration Services or similar ETL tool


Experience building and accessing data cubes with MS SQL Server Analysis Services, PowerView; experience with Tableau, D3 or similar data visualization tool a plus


Practical experience with Big data, NoSQL technologies such as Hadoop or HDInsight desired


Experience working in cloud-only infrastructure, especially Microsoft Azure


6+ years of experience working with large amounts of real data


A strong passion for empirical research and answering hard questions


Team player  demonstrated experience on a few teams that have shipped a product


Professional developer  experienced with source control (Git) and bug tracking


Practical-minded  chooses stability/reliability/maintainability over shiny new objects


Passionate about technology  ideally you build things outside of work for fun


PowerShell and scripting skills  must be totally comfortable at the command line


Strongly Desired: Expertise in applied statistics


If you were here this month, you would have

Modeled web impression data into usable information


Created scripts to manage our cloud environment


Sped up an ETL process to make our users happy


Visualized machine log data with Elasticsearch, Logstash and Kibana


Tried to get the top pinball score


Rise is a fast growing company with an expanding list of Fortune 500 clients. We are an equal opportunity employer offering a competitive salary and benefits package, a casual work opportunity, and a tremendous opportunity for growth. If you have an entrepreneurial spirit, are excited about finding smarter ways to do things and have a strong desire to be a part of winning team, we want to meet you. Smart, high aptitude to learn new things and sense of urgency to get things done


 Extremely strong programming skills in MS SQL Server Integration Services or similar ETL tool


 Experience building and accessing data cubes with MS SQL Server Analysis Services, PowerView; experience with Tableau, D3 or similar data visualization tool a plus


 Practical experience with Big data, NoSQL technologies such as Hadoop or HDInsight desired


 Experience working in cloud-only infrastructure, especially Microsoft Azure


 6+ years of experience working with large amounts of real data


 A strong passion for empirical research and answering hard questions


 Team player  demonstrated experience on a few teams that have shipped a product


 Professional developer  experienced with source control (Git) and bug tracking


 Practical-minded  chooses stability/reliability/maintainability over shiny new objects


 Passionate about technology  ideally you build things outside of work for fun


 PowerShell and scripting skills  must be totally comfortable at the command line


 Strongly Desired: Expertise in applied statistics


 Modeled web impression data into usable information


 Created scripts to manage our cloud environment


 Sped up an ETL process to make our users happy


 Visualized machine log data with Elasticsearch, Logstash and Kibana


 Tried to get the top pinball score


",implement and optim data process pipelin for terabyt data design and build our data warehous well real-tim data report system promot and nurtur good team practic such unit test code review build/test autom etc proactiv mentor and guid applic develop improv their qualiti and simplic design and code design build and use tool understand our product platform behavior and perform design and conduct experi test concept technolog and algorithm implement analyt tool maxim the valu collect data implement data test our data qualiti framework ensur data clean and accur adher secur polici and guidelin ensur our data protect and safe embrac and assist evolv our agil scrum team process and develop role respons own the discov deliveri evolut and mainten the team complex data project smart high aptitud learn new thing and sens urgenc get thing done extrem strong program skill sql server integr servic similar etl tool experi build and access data cube with sql server analysi servic powerview experi with tableau similar data visual tool plus practic experi with big data nosql technolog such hadoop hdinsight desir experi work cloud-on infrastructur especi microsoft azur year experi work with larg amount real data strong passion for empir research and answer hard question team player demonstr experi few team that have ship product profession develop experienc with sourc control git and bug track practical-mind choos stability/reliability/maintain over shini new object passion about technolog ideal you build thing outsid work for fun powershel and script skill must total comfort the command line strong desir expertis appli statist you were here this month you would have model web impress data into usabl inform creat script manag our cloud environ sped etl process make our user happi visual machin log data with elasticsearch logstash and kibana tri get the top pinbal score rise fast grow compani with expand list fortun 500 client are equal opportun employ offer competit salari and benefit packag casual work opportun and tremend opportun for growth you have entrepreneuri spirit are excit about find smarter way thing and have strong desir part win team want meet you smart high aptitud learn new thing and sens urgenc get thing done extrem strong program skill sql server integr servic similar etl tool experi build and access data cube with sql server analysi servic powerview experi with tableau similar data visual tool plus practic experi with big data nosql technolog such hadoop hdinsight desir experi work cloud-on infrastructur especi microsoft azur year experi work with larg amount real data strong passion for empir research and answer hard question team player demonstr experi few team that have ship product profession develop experienc with sourc control git and bug track practical-mind choos stability/reliability/maintain over shini new object passion about technolog ideal you build thing outsid work for fun powershel and script skill must total comfort the command line strong desir expertis appli statist model web impress data into usabl inform creat script manag our cloud environ sped etl process make our user happi visual machin log data with elasticsearch logstash and kibana tri get the top pinbal score,0
http://www.indeed.com/viewjob?jk=d9235ab6231d464c&qd=fhAMXzc2yJWlCKOn1GjS8Iam1JbkCyz7seT6sktiBger-qGrDnUjdxYapaEuKXKPU4hnpGIm_hvX6qskKYpTri4r2XXyqgDRj54nE0KsdkQ40X9RqMmoWy146cYiCabl&indpubnum=2818745629107228&chnl=scraper&atk=1a3f0gnmpbqa5fv7,"Proactively acquire knowledge about business processes and identify possible improvements by data/prediction


 Acquire necessary data for models from internal stakeholders, external services and data providers


 Iterate on predictive models from quick PoC to show value added and, finally, full production roll-out


 Collaborate with other Data Scientists with regard to sharing best practices and peer review process


 3+ years of experience crunching data for insight (including academic experience)


 Any relevant analytical background is welcome (physics, mathematics, finance, bioengineering, retail etc.)


 Excellent data-related programming skills (e.g. SQL, R, Python, Mathamatica or choose your tool) with ability to provide code samples


 Superior data presentation and visualization skills (e.g. D3, Tableau, Arcadia, Angular etc.) with ability to provide examples (anonymized please)


 Experience building automated analytical pipelines into production (from ETL job on data sources to visual/notification output for end users)


 Strong verbal and written communication skills


 Knowledge and understanding of mathematics underlying key machine learning algorithms ( e.g. logistic regression, neural networks, random forest, gradient boosted trees)


 Proficient in preparing data for machine learning (missing values, outliers, skewed data, PCA, feature manufacturing etc.)


 Experience balancing external data sources (features) vs. tinkering with machine learning model selection for best/quickest results


 Ready to apply existing & best-in-class machine learning techniques to business problems vs.  permanent scientific discovery mode


 Quick, eager learner & teacher, sharing is your passion


 Ability to complete each code iteration according to reproducible science principles


 Experience working for an online retailer


 Any Big Data experience & Spark


 Experience participating in Kaggle.com competitions


 Experience building real-time or near-real-time (e.g. 1 min delay) analytics


 Experience applying distributed Machine Learning


 NLP pipeline experience (e.g. NTLK, WordNet, Word2Vec, Open NLP etc.)


",proactiv acquir knowledg about busi process and identifi possibl improv data/predict acquir necessari data for model from intern stakehold extern servic and data provid iter predict model from quick poc show valu ad and final full product roll-out collabor with other data scientist with regard share best practic and peer review process year experi crunch data for insight includ academ experi ani relev analyt background welcom physic mathemat financ bioengin retail etc excel data-rel program skill e.g sql python mathamatica choos your tool with abil provid code sampl superior data present and visual skill e.g tableau arcadia angular etc with abil provid exampl anonym pleas experi build autom analyt pipelin into product from etl job data sourc visual/notif output for end user strong verbal and written communic skill knowledg and understand mathemat under key machin learn algorithm e.g logist regress neural network random forest gradient boost tree profici prepar data for machin learn miss valu outlier skew data pca featur manufactur etc experi balanc extern data sourc featur vs. tinker with machin learn model select for best/quickest result readi appli exist best-in-class machin learn techniqu busi problem vs. perman scientif discoveri mode quick eager learner teacher share your passion abil complet each code iter accord reproduc scienc principl experi work for onlin retail ani big data experi spark experi particip kaggle.com competit experi build real-tim near-real-tim e.g min delay analyt experi appli distribut machin learn nlp pipelin experi e.g ntlk wordnet word2vec open nlp etc,0
http://www.indeed.com/viewjob?jk=fbd8cd89b8e8ddd5&qd=fhAMXzc2yJWlCKOn1GjS8Iam1JbkCyz7seT6sktiBger-qGrDnUjdxYapaEuKXKPU4hnpGIm_hvX6qskKYpTri4r2XXyqgDRj54nE0KsdkQ40X9RqMmoWy146cYiCabl&indpubnum=2818745629107228&chnl=scraper&atk=1a3f0gnmpbqa5fv7,"Design & build key reporting pipelines to nontechnical consumers


 Complex data analysis and modeling projects, as assigned


 Build a set of interactive reports according to business requirements


 Proactively acquire knowledge about business processes and identify possible improvements by data/prediction


 Acquire necessary data for models from internal stakeholders, external services and data providers


 Iterate on predictive models from quick PoC to show value added and, finally, full production roll-out


 Collaborate with other Data Scientists with regard to sharing best practices and peer review process


 Demonstrated experience analyzing complex data to solve practical business problems


 Excellent SQL and data-related programming skills, most importantly extraction, cleaning, and transformation across various data sources -- language does not matter


 Excellent communication and data presentation skills


 Strong business acumen and entrepreneurial mindset


 Proficiency in Excel and similar BI tools (e.g. Tableau)


 Good command of statistics


 Ability to work cross functionally with various team members


 Tableau


 Python


 D3


 GIS


 AWS 

 Java


 Apache Spark


 Apache Ignite


 System administration


 DBA


",design build key report pipelin nontechn consum complex data analysi and model project assign build set interact report accord busi requir proactiv acquir knowledg about busi process and identifi possibl improv data/predict acquir necessari data for model from intern stakehold extern servic and data provid iter predict model from quick poc show valu ad and final full product roll-out collabor with other data scientist with regard share best practic and peer review process demonstr experi analyz complex data solv practic busi problem excel sql and data-rel program skill most import extract clean and transform across various data sourc languag doe not matter excel communic and data present skill strong busi acumen and entrepreneuri mindset profici excel and similar tool e.g tableau good command statist abil work cross function with various team member tableau python gis aw java apach spark apach ignit system administr dba,2
